,0,1,2,3,4
0,98112.97,135135.06073766435,123452.6581904612,119175.99682425322,124649.0791976458
1,127893.159,139360.79443603734,130765.98081998923,129373.31724232322,130993.12722801074
2,138938.871,139397.4491247687,133788.39647376712,135678.19216967648,134922.65239572647
3,139524.685,140943.7410972506,135736.40524263697,136263.3592416054,135619.90200679848
4,139875.239,139789.5894296875,134722.45496078348,136613.04223854345,135833.31526159152
5,135641.745,136099.1778158766,130652.69661720139,132431.50599378886,132648.35941367855
6,122696.745,125592.75093961609,117809.2643179795,122787.21262131368,123393.09150543057
7,137743.895,138199.96754836044,132717.48142091942,134478.08837165413,133760.40425889805
8,141967.037,142422.3729789449,138137.55930939747,140277.66398441306,138113.1423095402
9,142831.306,141981.52556053334,139330.8615846251,143168.7476891367,140464.9463877253
10,143252.465,142456.91601980335,139958.63290159212,141634.50438489104,139569.7254972175
11,139320.516,140636.4467362869,137388.6429777558,140223.21638115487,138501.9419413028
12,137734.926,136042.58698068303,132548.55110940733,134459.22220082575,133751.76555010182
13,123426.003,123876.07523470919,118433.56571005052,123435.53369697067,122632.84862477066
14,138324.109,136637.27308619657,132266.44150802513,135043.22962560004,134324.8711474896
15,142405.036,140986.11200929704,137295.43286130225,141624.83350556306,139193.01454931434
16,143341.418,141629.18161897815,138566.99920732251,144828.75883163212,141925.45746293679
17,145550.841,142652.03557333897,139951.79748498485,144134.86455089223,141354.0204216214
18,143823.482,141908.63500038045,138731.5724034678,143723.59212444857,141000.03308515818
19,138669.794,137799.10644483403,133624.17845324276,138311.3812292766,136202.50006882477
20,121741.158,125383.24868824749,118708.22422387818,126810.81499923863,124860.64629421015
21,139010.637,138328.03212829147,132820.4047043152,138927.91773066355,136882.566221225
22,142231.444,142086.96040037498,137194.91704711382,144032.47810855714,141006.80581751867
23,142273.596,142402.72577743375,138152.12544255305,145846.83348993177,143218.38558959262
24,142284.274,142714.80325958226,139267.98403650298,144748.2207539038,142263.26119821268
25,141304.177,141732.36019368272,137303.67839766914,143793.66550616387,141642.48607335807
26,134281.532,137307.27712175282,132376.04631459631,137885.42139964108,136258.8667587325
27,120783.437,124135.03470832946,117648.79776188957,125820.84041920124,123877.37559690262
28,135272.964,137635.65578890624,131858.07477161664,137552.9249295401,136930.8206628105
29,140053.821,141955.66439242798,136806.85292800475,143013.77844493938,141215.89809343763
30,140023.068,143188.94929730057,137787.04752405183,145044.3152163067,143643.96879117782
31,138421.969,139026.91902992968,134253.591958077,143437.29221718435,141931.83077110685
32,138483.662,139638.42040141847,134958.08019385976,143492.83204864594,141978.9330989112
33,134707.793,135114.1667739246,130278.37883444854,135077.68402502334,134172.75061836923
34,118290.883,118694.17734575203,113605.16118186517,114915.63344237392,114841.99205080308
35,114825.214,116804.72293782515,111792.94359630799,119814.90815921812,117757.02796696103
36,131358.184,131754.80967696058,126990.34140962485,136123.23052141417,133619.19589910397
37,138372.414,138765.9256018408,134020.21869240713,143348.34644510483,141949.1193790092
38,140386.448,141119.9607765093,137592.58220923576,144890.39371193538,143262.9487385082
39,140402.977,140789.1281403929,136743.33671487478,144717.9948145371,143230.520095906
40,135554.06,135396.41390094243,131434.56197793642,138113.17680104784,136828.2901734919
41,118978.942,119357.71367375323,114430.13839515108,123924.15418238635,122025.47856663843
42,134632.72,135879.6054702884,131448.98132210356,138240.0954920457,137878.31366019603
43,140766.921,141462.38306028102,138096.3374996367,144427.61430367175,142850.66306631733
44,142388.013,143510.66869735907,139740.78647517474,146485.60687978353,145395.80917789746
45,141512.758,143607.6034887604,140441.17838760704,146179.53643227383,144404.30743941639
46,143518.308,144265.3253049467,140927.3177268834,146454.5327959832,144748.60427895354
47,139855.639,139894.28667785722,136380.59175529866,140343.82986681597,138868.0457116412
48,123513.048,125664.93478386097,120735.5874757677,127063.3901975202,125501.87741266878
49,138522.284,140593.98231817104,135972.79397815897,140646.32689384453,139702.08010653313
50,145852.346,144896.70376064026,141335.7132989423,145194.1534238193,143532.63606447852
51,146222.933,146459.9678613977,142918.52736676682,146443.06196759912,145742.18038789267
52,147810.57,145910.35221077973,142826.1014396115,145993.44611769033,144829.3188769911
53,149661.403,146493.7466847117,142965.2299431314,146127.95938448582,145357.43531528843
54,141560.211,141881.71627202543,139169.85248561017,139946.11537711875,139527.9840661108
55,126207.813,126524.30423839227,123738.98811591108,126840.85870615637,125892.36143379952
56,143092.742,142429.20367564468,138765.66540551453,139923.11175149304,140407.61287850374
57,148622.933,147026.21277203527,144287.26863323656,145047.50546924723,144348.21818019904
58,149761.54,149041.88325621097,145579.71293526876,146663.5852892777,146572.9461983319
59,149397.901,147321.0699264859,145505.6919745452,147650.03650141176,146629.74655851963
60,150323.211,148405.75926446024,146069.41216543576,148094.41906736148,147326.41688713574
61,145664.773,143651.52006261554,141437.1411308755,142043.50390553873,141472.1523225834
62,128626.571,128724.30745773797,124868.68141853758,128638.5047395033,127924.81976027887
63,142361.871,144167.35195751468,140258.91361933353,143018.35219918162,142715.20887648626
64,148376.867,148643.91210125113,145830.2493212705,148217.57200320245,147110.92154035124
65,150250.909,150511.6074326386,147618.96259770103,150278.4427329714,150062.61777016107
66,150109.144,149543.14121490484,146614.97578802172,150963.59450966024,149981.139960937
67,150685.403,150619.26891043477,146957.83631648356,152045.96081850474,151413.1274980046
68,147091.155,145914.82348526735,143189.22416183367,146798.49827750435,146205.05818415794
69,129480.963,130868.22914162677,127498.80757945904,134131.0074030716,132821.77984090595
70,145532.716,146428.50016258348,142620.37936313765,148760.66885401032,148455.79857286013
71,150064.213,150943.90468617997,148084.99473214647,153181.4601409494,151988.47231901917
72,150925.573,152851.28715332993,149207.05742095225,153958.14769379207,153721.55150275133
73,151671.991,151882.28255699013,148349.03961601085,153786.544218054,152645.87117595787
74,152727.028,152930.7304470649,148957.09727458685,153968.31961487443,153084.3269762245
75,145596.148,147880.62547314586,144105.58861196178,147458.9155250936,146518.6190325224
76,126597.24,126787.04216493985,124865.4716737566,131150.35694949474,129861.48570192912
77,129948.842,130131.50893788411,128281.73986344229,134488.53222786903,133305.00309056896
78,146737.407,151851.5294053811,148076.6969960854,151262.73785782463,150553.47094714403
79,153078.182,153396.31464838734,149509.52970329946,151477.18744759218,152263.82485210846
80,153012.566,152260.905365545,149486.73900836692,151569.9289806913,151624.9950394688
81,152974.034,152972.14991945724,149534.2138431444,151763.4533032269,152241.94090062517
82,148841.112,147870.32469625672,145430.44792168023,145596.70851199623,145910.39605115395
83,131001.149,131889.15289479113,129362.13815101133,131194.9516458589,130961.52015686581
84,146240.661,147200.17860662652,144270.92406028017,145342.3958894369,146618.98597186268
85,151531.01,151767.3681192221,150000.23133535386,149518.3416725937,150158.91022457456
86,152500.144,153472.98431637173,150935.75801099237,149611.31020413432,151400.5464424915
87,153752.705,152587.11719184273,151605.48667611709,149985.8941662506,150546.7484840087
88,153709.545,153401.14706597442,152049.60847768118,150382.96510461415,150830.42663889055
89,148153.384,148244.61718133496,147143.72654921573,144131.8903088232,143902.14919424683
90,124466.231,124781.07014983811,122454.20733550462,126583.95500338599,125256.65951608168
91,140540.181,140507.20175491134,137602.4520475433,141958.0971809236,141531.16404991318
92,145349.582,144733.8380349582,142529.66068412858,144908.6307013362,144559.70171180688
93,141655.222,141889.37215721034,138807.5089574895,139752.0737759587,140940.14826230827
94,127742.354,127791.56570131473,125815.4857453581,126960.7366105888,126312.25878190865
95,111518.929,111559.54018864696,110546.39279782603,115764.41234088458,114377.75049505675
96,119664.185,119696.07786253218,118799.04553797247,121032.61416476662,119655.35839753166
97,119057.71,119080.7823003713,116569.92250226006,119409.99313317436,118155.78570064617
98,139902.225,141698.19184986947,139282.5415248598,141134.37292566756,142041.5040978294
99,148241.065,148245.85207046615,147375.62903535157,147486.45272816296,147950.7350126614
100,149272.449,150373.73224215693,148990.3222979065,148238.0356601357,149805.41830667778
101,150855.061,149761.3613194233,150404.67899131504,149449.37389270376,149726.0992252193
102,150615.573,150594.30756094656,150283.63386991614,150362.58113089355,150372.6573136385
103,147924.005,145489.7070024924,145552.47658839187,144643.64627718445,143994.59821684504
104,131226.098,129335.01167174224,129026.65255424063,129716.0753442357,128910.48155131892
105,146240.238,146189.29939702823,145094.32325494068,146901.11674179378,146447.80917187248
106,152242.342,151617.24356911436,151393.77580066043,152066.68304392882,151440.6201628236
107,155313.782,153528.66526886765,153114.0923817282,153251.85755799047,153849.0087425993
108,152270.268,152728.1262701352,154268.30236111477,154879.3299194487,154654.21996720124
109,151760.604,153304.1969097801,153145.5990884298,155734.95346036876,155727.23499660078
110,147905.347,147830.0684395566,148181.4033835611,148887.58864414966,148847.66227721004
111,131543.332,131492.98746162513,131585.81752237224,133001.25442640577,132844.91176881106
112,149229.87,147925.34870852003,146773.73552615457,148182.38400657987,148764.34640707765
113,156768.378,153178.873449812,152603.8232844749,152288.1681356262,152293.02810904157
114,156248.827,154612.06909648154,153232.51210083472,151959.6938084461,152723.32338612105
115,155878.709,153114.79775154323,153175.5925314043,151354.8577388484,151428.7083182695
116,153288.531,153125.75891725748,151635.38246198685,150374.32639107836,150720.97930681
117,147278.755,147106.34002661507,145729.3054101562,142709.88979376166,143065.21167071356
118,127534.102,130432.6527064851,128282.36884531472,125786.67155562049,126500.74281006303
119,139263.038,147703.60664757542,144763.69516322706,143020.89033820922,142893.17782089638
120,136087.874,135882.3591695977,136714.87782562262,139824.2261987487,139631.9099813392
121,150405.094,157016.66512220402,155387.09657834843,154118.40134430942,154341.85923363105
122,154797.108,155505.58280929326,155683.23216437077,153955.07076406025,153908.13415023498
123,155627.426,155603.84317866506,154727.6501292046,153472.1419993895,154198.47829437203
124,150156.047,149905.70589514324,149713.2744177099,146494.83659629972,147469.32820883227
125,134669.521,133891.55208492334,133721.81909836916,130594.44211075692,131533.85408681008
126,151742.661,150694.75567547185,150091.90270785586,146967.75452298214,147411.9787147967
127,156974.517,156168.1418953334,156321.33577064035,152869.7400877165,152501.4747243031
128,156601.596,156306.515214215,155701.958104094,154102.88159376103,154439.92390693646
129,152427.41,152119.0751439121,153762.68746566708,154834.25039454267,156424.25198684176
130,156312.523,155068.87076505847,155711.0211020114,155463.64285327075,155210.80201117456
131,151877.009,150799.96815573593,151215.55912232352,149459.42262540775,147949.698536781
132,135733.438,135389.6370139114,135255.07753582118,134093.37014010115,132292.96094951843
133,151744.464,153628.16984498364,154024.80211631808,154288.00563276646,150621.78135478427
134,158646.68,159592.49866618,160374.479582107,159371.70732920297,155987.95489984853
135,159597.834,160580.98926732872,160636.12933054136,159246.2578268734,157020.75638121148
136,160203.67,159099.13266163217,161094.62839756932,159036.05037890605,157461.43363547712
137,158839.418,158434.6526393332,158863.59878969373,158455.62410091422,158348.59968055578
138,154669.331,152469.11547561927,152648.3960818934,151693.1528839127,152453.92999096937
139,135908.494,136577.9699500695,137837.3832260484,136580.84592098367,137390.0576018303
140,153823.061,153379.62661752044,155460.4044027132,155211.03398785816,155220.6710154935
141,160916.748,159083.9603055258,162361.35864064004,161602.50310588913,160810.81360521313
142,160778.778,159094.6925633396,161329.1373033936,161057.6756881721,160590.71732632653
