,0,1,2,3,4
0,98112.97,126097.51399599522,130706.2117576165,126527.54946162314,109351.91413519428
1,127893.159,133879.25219957312,138049.13753752556,132634.18854768728,121149.04284648706
2,138938.871,138655.18555978936,142156.95008497214,136410.41199514686,128727.79456057984
3,139524.685,139241.02041934646,144630.68522757944,137297.75262812275,129303.62159989531
4,139875.239,139591.6029444454,143080.80495416315,137344.38376963392,129650.63576100307
5,135641.745,135358.17881919834,139423.62901880086,134126.68354717293,125521.48180139417
6,122696.745,122413.21474364205,126735.5781068372,125256.36934956348,114738.88184783669
7,137743.895,136935.53355484066,141382.4828906855,135207.22705238883,127589.02524325642
8,141967.037,141683.65585256246,146275.7914250038,139427.859242686,134133.64698504092
9,142831.306,143522.53493247792,148019.30227360752,141589.73927559413,137549.02772737306
10,143252.465,142969.26660360929,148691.72680496404,141023.31159942804,135756.05477984593
11,139320.516,142330.7836747207,145466.72518491297,139848.50246161697,134147.69296763546
12,137734.926,137451.97222704967,140912.94249081393,135182.70746287488,128001.97862899533
13,123426.003,122955.61561238031,126710.2195722237,124423.80474253226,115116.39526712307
14,138324.109,136397.48828713526,140734.349196437,135763.64308872548,128238.09038459374
15,142405.036,140787.7862433389,145377.87531497073,140521.66376900344,135186.85476218065
16,143341.418,142888.1003679196,147220.0505082536,143125.4676499615,138466.31591630584
17,145550.841,143467.0521527744,148525.10112868133,142975.71886039196,137226.00425841886
18,143823.482,143435.97573314083,146893.49996652818,142598.37835018206,136344.91760951767
19,138669.794,138388.04591083195,141842.09761799336,138023.48311592924,131219.1715441903
20,121741.158,122684.77712071352,126909.54844039815,127216.7641102774,117826.17027492406
21,139010.637,136986.5338669383,141245.28874376445,138683.84604654644,130696.35965143275
22,142231.444,141093.78802834233,145262.38499599573,142668.16247766282,136359.96031891016
23,142273.596,141992.77638901575,146638.97418762537,144654.60904203134,138332.39757363376
24,142284.274,142003.71927001307,147560.05035222234,144082.06988667176,136939.22261862943
25,141304.177,141023.94285884028,145242.086660938,143336.12553333511,135541.92099106568
26,134281.532,136201.93111050766,140314.61932652473,138147.06120389077,129771.78776241557
27,120783.437,120503.7630209717,125284.70289842028,126208.49748012364,115567.20466685083
28,135272.964,134993.65351817716,139981.66407234196,138865.09688496336,128874.30611393283
29,140053.821,139817.60995307556,144559.35298660255,143186.28843111714,134945.4115091642
30,140023.068,140989.1648899315,145956.6830859969,145422.0733086664,136799.02397935698
31,138421.969,136967.63844790432,142314.39998882526,143811.6580465032,135049.33306953055
32,138483.662,138205.68579370045,143138.03794334678,143588.09960653968,135289.0648792063
33,134707.793,134430.1577602413,138219.69010506134,135464.07847021965,128964.36066773586
34,118290.883,118013.6324589005,121298.48151096777,115582.91671091113,109181.43143765589
35,114825.214,114548.40850665583,119674.43761323873,120174.8121835389,111184.76107671138
36,131358.184,130045.71714830902,134740.4281497567,135925.40013746644,128131.66086521749
37,138372.414,136987.20891723316,141927.40027691904,143700.2202461792,135355.96088466683
38,140386.448,140110.75230647752,145370.5892014648,145176.45456586085,137163.56256219244
39,140402.977,140127.74644734932,144620.13270705973,144901.36899929083,137244.75537448723
40,135554.06,135279.29388569153,139177.55471535568,138647.98689145545,131491.6552282531
41,118978.942,118704.58967256857,121814.82919667808,124259.60198119977,115673.54646744484
42,134632.72,134631.14329065272,139387.8296279982,139465.42488546192,131006.64599998933
43,140766.921,140493.53723076428,145626.13651137735,144478.0115110024,137964.52015223217
44,142388.013,142246.69515069172,147232.80331263127,146690.37737061994,139453.66422902994
45,141512.758,143088.51907472458,147725.9511764415,146160.97645074417,138911.7631150429
46,143518.308,144241.17827176722,148315.28063628857,146418.9179823694,139354.64967786247
47,139855.639,139584.2856877242,143435.8518753083,140814.51670421602,134425.16419159647
48,123513.048,123242.24894642556,127558.24941208653,128006.06801131675,119483.0123158884
49,138522.284,139272.01968458563,143189.59958317224,141463.46469216808,133128.62687274226
50,145852.346,144843.489715304,148215.0771028329,145303.602835578,138878.61062739848
51,146222.933,146565.00265663705,149681.7927925878,147063.33951331605,139938.6220965386
52,147810.57,146715.43097564465,149557.1644618545,146475.2919558133,139807.7260860579
53,149661.403,147831.57862872514,149857.3409910499,146704.4002804322,140681.79602980666
54,141560.211,143771.28842864363,145912.25044276743,141004.25901517077,135560.67602802347
55,126207.813,125941.02290689165,130554.5297477875,127723.5758473465,120954.7533142631
56,143092.742,142741.5189617134,145634.3884492462,141574.5701893595,134517.19537745087
57,148622.933,147661.10782045755,150728.34952784996,145600.01025925425,140827.61885819206
58,149761.54,149496.62663185003,151821.77388423227,147369.63076828196,141932.96155108648
59,149397.901,149133.61747415492,151830.05708719284,147828.06701830323,140772.4907956037
60,150323.211,150059.68982107035,152304.6817967209,148216.11492505705,141757.51733480996
61,145664.773,145305.62058341122,147645.78030713077,142571.02576785063,137250.61907371372
62,128626.571,128364.45400799203,131312.407387754,129502.08320890694,122555.99765006975
63,142361.871,143264.80378317414,146567.6806300176,143350.48251777363,136200.83286604716
64,148376.867,148116.1423142423,151662.65595211368,147818.69169569458,142617.6193818736
65,150250.909,149990.8771535995,153532.74666353542,150348.77678351663,144345.33645470117
66,150109.144,149680.2144113751,152561.52912583525,150599.51576681584,145352.670503433
67,150685.403,150713.65193064406,152728.47218045045,151756.1104625006,146824.34879595245
68,147091.155,146833.42830373862,148953.4356094575,146874.52773135377,142490.7860571344
69,129480.963,131060.27379810026,133336.32638069842,134052.5062983812,128016.1550855606
70,145532.716,145276.74479576328,148445.22140450712,148985.29948672774,142698.6451950051
71,150064.213,149888.84300197376,153490.63440588414,152759.53200177496,148248.32662727902
72,150925.573,151346.94606074138,154641.5425256792,154155.16706072068,148318.85205500817
73,151671.991,151418.2462540982,153766.58622229315,153450.06530716087,148275.74068776867
74,152727.028,152024.9085204,154318.61161521048,153697.624282223,148455.91614392813
75,145596.148,146659.3907783247,149310.06197651924,147518.61742893138,143434.3830398062
76,126597.24,126346.19423868363,130112.35068892555,131264.72547640183,125588.73860641614
77,129948.842,129698.80970442295,133442.63060089882,134593.56935789846,129097.50417611463
78,146737.407,150068.6747344513,152836.53403384777,151359.04642559885,146357.0533983132
79,153078.182,151392.49601438123,154212.09718658135,152626.22207123262,146214.25861895413
80,153012.566,151791.1443546502,154097.18912678512,152220.57351148681,146922.53584323352
81,152974.034,152063.67286245147,154070.28467561016,152503.63071780466,147036.05908341968
82,148841.112,147454.31377623515,149858.07636301397,146454.77294416173,142232.41503446855
83,131001.149,130756.38434034867,133738.2471192083,131922.54640488364,126053.02637379178
84,146240.661,145851.8092397556,148642.44693741683,146689.03340296805,140853.6147793327
85,151531.01,151288.42518568158,154088.86839767057,150504.46256872226,146604.3705563471
86,152500.144,152476.6048853242,155105.4701187043,151374.92515417756,146226.49691332475
87,153752.705,153511.96572018586,155670.686180873,150805.01207137664,147222.17459995372
88,153709.545,153469.81831850353,156258.1034443577,150916.29122967616,147181.6358369366
89,148153.384,147914.83962770196,151171.4965994428,144433.5615797022,143032.05230766794
90,124466.231,124228.70955998011,126056.02287515384,126765.83071744787,122168.31231220522
91,140540.181,140200.6209016815,141138.1275282177,142236.483425901,137296.56180187137
92,145349.582,145114.034386845,145852.27001336333,145761.89892854125,141881.45008348764
93,141655.222,141363.3541803266,142129.86525237715,141841.09150759893,136735.59341360602
94,127742.354,127508.9489581739,128953.8299287655,127652.38724984636,124518.92363833959
95,111518.929,111286.69607421136,113900.30097351815,115703.19837564546,111830.62508467332
96,119664.185,119433.02939077758,122051.32197088451,121272.92053941298,118821.90833782832
97,119057.71,118827.62247004962,119476.65366635396,120073.74899462317,115615.35271167057
98,139902.225,140772.82098742272,142330.26794978854,143186.44340162282,137857.57662457737
99,148241.065,148013.2797469595,150069.9464277606,149531.09756871138,145562.02772347466
100,149272.449,150490.02864782885,151652.33629510208,150947.84731654165,146001.73273327277
101,150855.061,151954.85221645707,152705.52061344124,151043.6723929892,147587.79632413993
102,150615.573,151124.76921006225,152748.75190205465,151496.65087465046,147030.77197064902
103,147924.005,146132.6387227726,147737.87662597618,145412.3420547709,143311.76365237814
104,131226.098,129262.28873461972,131109.94713651002,130678.63634454753,126972.83199491657
105,146240.238,146019.6851729446,147012.18294767212,147150.6913113146,143872.47210662975
106,152242.342,152022.7451620818,152999.77134165363,152349.4265530268,150735.21956427098
107,155313.782,154456.29237653434,154807.63880335496,154086.49932083683,152228.12181058567
108,152270.268,154926.11192297845,155773.6411769483,154850.46846951553,154769.5789483359
109,151760.604,153461.40194267718,154881.07139365768,155520.70457692363,154477.0785617713
110,147905.347,147910.2535470013,149887.7310610665,148907.55567976672,149129.80226245552
111,131543.332,131329.9115229053,133059.72062434198,133190.44196784758,131817.72289205613
112,149229.87,146370.08726767567,147957.40420295196,148303.61567514428,147284.51691164548
113,156768.378,151661.5948981491,153283.07589448022,152328.61129276393,152750.5152510426
114,156248.827,154332.48299366358,153980.23283853932,152400.2081600895,152359.22654266437
115,155878.709,154510.23234137523,153536.721657668,151371.26804296527,152115.38924144843
116,153288.531,153081.98872339627,152174.41569637138,150584.02720057836,149704.06001444272
117,147278.755,147073.0185726484,146140.37182092483,143331.98521379346,143954.08863639642
118,127534.102,130134.91106171867,128519.8660604471,127231.03060170585,126110.63900078996
119,139263.038,146031.6481738363,144667.73979414185,142684.79948507165,142858.39277337637
120,136087.874,135886.46205813056,136993.65823761816,139474.1941888939,139731.73999967775
121,150405.094,153920.94957394947,154888.01748171626,153755.77313457176,154505.81137193704
122,154797.108,154598.38165874354,155051.49799765187,153564.88704399258,155243.75143139268
123,155627.426,155430.09933250432,154527.98658489928,153658.21782832494,154385.5631933211
124,150156.047,149960.23359423474,149509.0303833968,147277.27464244788,149078.43194047216
125,134669.521,134475.14239947623,133030.79268275973,131691.09221351243,132631.11878531362
126,151742.661,149803.86710583497,149419.80883269565,146842.32098557954,149435.3396092449
127,156974.517,154554.9367625539,155306.75506326207,152582.48687185443,156032.86510438423
128,156601.596,154793.40941664926,154854.77226671533,153760.31733103664,156443.48631992008
129,152427.41,152238.80447842838,152767.52688820887,154378.79180613114,157180.43299991632
130,156312.523,156209.69978405305,154881.9213686581,155415.39424926476,156635.9173456903
131,151877.009,151363.86456776425,150029.18481765414,149898.13230330945,152097.7350728216
132,135733.438,135549.5047996463,133527.34366865622,135318.65663604144,135962.13589946495
133,151744.464,154091.5418961457,152407.75254459947,153062.42155974294,155735.30771332255
134,158646.68,159414.3542977175,158628.69045834872,158781.15084013558,161594.2174926367
135,159597.834,160038.52565649268,159004.5992910706,159217.22607192924,161167.9378746658
136,160203.67,160025.8699005268,159143.66739909304,159441.55797018422,161247.517634488
137,158839.418,158635.88217331408,157264.3180768366,159492.1089757143,159552.6165242975
138,154669.331,151069.86165040414,150875.35905518488,153235.87677145412,153916.81306651156
139,135908.494,137270.2099153784,135285.65547128944,137916.6499882433,138554.25561539968
140,153823.061,154235.660151202,152940.95325555472,154450.2492796737,158492.10769498616
141,160916.748,160747.07935254715,159608.28629329454,160273.91387899104,165983.8269496811
142,160778.778,160610.71999635216,158455.91910001662,159599.27204830246,165066.07348433032
143,161064.777,160428.65382765463,157716.89106194978,158862.94790499305,164347.7358649501
144,158818.562,158429.8718905424,155399.7412852191,157921.03724799486,161520.4509847965
145,148142.079,149599.26289568184,147088.00860850408,150547.10852748927,155155.72126780747
146,132029.7,131868.54967316202,128957.99216725737,133513.89099688965,136917.52906767777
147,148889.738,148731.01127783878,146396.8369910683,149927.92274762868,156174.67479986028
148,153825.751,154729.5026363875,152544.02542917168,155590.87575689855,161727.20006451895
149,153673.667,154956.09581421126,152299.2275625651,155300.97984493483,161044.25765820558
150,156314.996,156160.30221129302,153250.97872897703,155639.37481944237,161661.84366844106
151,158141.8,158909.38877000383,156616.8676932303,160284.67112260518,166602.48287966603
152,152330.368,152466.58795841198,150101.46467790686,153795.53646009456,160810.97910605438
153,135491.921,137430.23924633392,134292.67110904824,137078.38052999543,143735.5701316047
154,153434.384,152475.21463686554,150455.1210140378,153057.81717511124,162253.85096556327
155,158794.091,158648.83476947478,156737.69888095593,158243.71677152277,167556.27732171433
156,158410.996,159542.71851040065,156390.4637357665,156794.77998277653,166389.94608482195
157,161591.143,160563.6474497715,156937.31920480862,156257.0753837638,166341.57462256966
158,161171.172,157739.8259366215,154735.67392584143,154926.0548706392,163296.79998636318
159,150343.613,149984.63297182342,146188.9165186723,147157.6006226659,156506.06661511617
160,131732.828,133434.62428091804,129130.00215519486,129272.08705012136,138084.30513826155
161,149206.731,149074.98377707903,144988.8241399904,145814.91666205088,156314.08352542054
162,155192.867,154748.3013901489,150695.4735938315,151606.08493822842,161092.89605656874
