,0,1,2
0,0.0005492587537225127,1646.3999999999999,-0.09999999999999964
1,0.0006462834660517662,187966723.704,1.935712
2,0.0081729280617192,74.4,9.0
3,0.008166875893716723,2332213.16384,27.411879999999996
