,0,1,2,3,4
0,98112.97,288671396.3697083,182578.38946576833,-1559511550.543035,-326810.45461548213
1,127893.159,288656284.4037978,182572.06509523417,-1559121514.9116151,-326738.1061221036
2,138938.871,288594747.337743,182559.74305626014,-1558481481.7754438,-326622.3736944784
3,139524.685,288488495.37526006,182541.40723361913,-1557589320.4521258,-326461.0230737035
4,139875.239,288319387.53298426,182516.16375524586,-1556458011.626904,-326259.80275594094
5,135641.745,288077486.1084746,182483.2103821986,-1555075020.495647,-326018.7347579582
6,122696.745,287756786.55376977,182442.5185783072,-1553444182.4745955,-325736.7196779732
7,137743.895,287645033.3716373,182410.14184049433,-1551539528.1299155,-325381.49228043895
8,141967.037,287391343.24644935,182366.29619425227,-1549397476.6418228,-324994.1794510481
9,142831.306,287039774.4670238,182313.76207976526,-1547008058.3373005,-324568.93664945144
10,143252.465,286631351.0177371,182254.38302585733,-1544364240.47267,-324095.78355638473
11,139320.516,286132669.4637805,182186.65909000236,-1541498186.5722907,-323589.6006615123
12,137734.926,285541160.3464616,182109.83927317456,-1538373688.3415003,-323046.61222789413
13,123426.003,284858066.7490294,182024.70359133984,-1535000985.4897141,-322462.94279932324
14,138324.109,284613524.6660044,181960.85566214527,-1531333036.6007128,-321780.59050978493
15,142405.036,284125460.1004061,181879.72893368304,-1527438234.2488875,-321078.64742557966
16,143341.418,283482549.3030833,181786.94223674326,-1523298642.0702865,-320344.7734147968
17,145550.841,282773742.3549025,181686.64359921808,-1518901685.2712963,-319560.61840119754
18,143823.482,281947022.8215233,181576.55153952906,-1514299250.2090068,-318750.5042555855
19,138669.794,281005149.6351388,181455.8576285269,-1509431671.547626,-317906.9420267085
20,121741.158,279955581.2685879,181326.10602197773,-1504316072.9005024,-317023.21795634687
21,139010.637,279588032.610445,181231.25922800638,-1498883521.4580226,-316011.79138530506
22,142231.444,278866390.6420147,181112.85343096885,-1493237076.213883,-314993.9882621958
23,142273.596,277934754.65896434,180979.91347561122,-1487349713.136187,-313950.0676503662
24,142284.274,276929348.7995546,180838.8498600558,-1481202241.1810555,-312853.16100113816
25,141304.177,275777999.9891254,180686.51930577375,-1474866278.3238654,-311737.2909571764
26,134281.532,274489428.64165354,180522.0882437786,-1468258294.7709107,-310591.26316726126
27,120783.437,273077992.9842363,180347.91307233166,-1461402329.9774423,-309405.5169940431
28,135272.964,272575833.3458558,180221.5147169787,-1454205650.8113737,-308067.5554770674
29,140053.821,271608755.2706724,180065.2691880066,-1446807083.8931403,-306736.79366332863
30,140023.068,270381651.22092986,179891.88512381387,-1439169604.9041119,-305385.39130943484
31,138421.969,269058956.1702341,179709.14363431142,-1431268998.9943945,-303978.7096955719
32,138483.662,267573500.36228055,179514.11472840747,-1423196853.1422348,-302560.92199292895
33,134707.793,265927897.47505563,179305.43377339575,-1414845840.1970105,-301116.40117283486
