,0,1,2,3,4
0,0.01,10.0,1.0,1.0,0.5
1,0.009999704756994094,52.0,6.0,0.6767311759358731,0.8088232520666883
2,0.004852655881616548,1.0,2.0,0.7768076521594389,0.9616825390983128
3,0.009652240326677388,0.3000000000000007,7.0,0.3991094853248395,0.659206405770621
