,0,1,2,3,4
0,98112.97,-3364472988.7224774,135387.10536698913,-311798482.09628713,58149.54883712403
1,127893.159,-3363258731.650606,135405.0283357833,-311720474.9565821,58163.73800672919
2,138938.871,-3361602907.5184984,135421.87855655234,-311592468.3073367,58186.595685508386
3,139524.685,-3359476921.607239,135438.2678006146,-311414036.01199627,58218.58636777499
4,139875.239,-3357051939.688774,135447.77894027717,-311187774.2080534,58258.562619259195
5,135641.745,-3354421208.410327,135446.27666091901,-310911175.93424857,58307.02719884388
6,122696.745,-3351703499.56498,135430.7525271191,-310585008.2739591,58363.83776360953
7,137743.895,-3346124241.857489,135509.04720098554,-310204077.3395073,58434.08782437323
8,141967.037,-3341051899.0108013,135549.5482544679,-309775666.96821344,58511.5296964103
9,142831.306,-3336015555.4176326,135570.85766070208,-309297783.2251397,58596.441539783795
10,143252.465,-3330605884.037747,135587.2188533764,-308769019.5612957,58690.94906976277
11,139320.516,-3325149112.809818,135586.89702506384,-308195808.6826594,58792.0810759571
12,137734.926,-3319668559.4985695,135567.69168142005,-307570908.92905426,58901.66594669973
13,123426.003,-3314276183.3784213,135528.6431241059,-306896368.2427172,59019.506416639844
14,138324.109,-3303795444.1330824,135670.07714384282,-306162778.3387702,59154.77829614635
15,142405.036,-3294798070.0222955,135735.2235213409,-305383817.7344689,59295.42576873494
16,143341.418,-3286355680.8443494,135761.41444900134,-304555899.15639585,59442.22484186473
17,145550.841,-3277594803.655744,135779.5167342415,-303676507.6453944,59599.092406635355
18,143823.482,-3269033373.24777,135771.20107919732,-302756020.4746674,59761.19081999355
19,138669.794,-3260647973.044342,135735.41329901415,-301782504.57500535,59931.65585154162
20,121741.158,-3252558483.697861,135672.83135288165,-300759384.66966915,60110.23764057499
21,139010.637,-3237117793.5764384,135879.9955682499,-299672874.19434285,60310.85471159057
22,142231.444,-3224244624.8497105,135968.75697714,-298543584.9513434,60514.93081588523
23,142273.596,-3212444320.6279197,135999.07471281246,-297366112.13335073,60723.90030793358
24,142284.274,-3200379956.2277155,136018.33287277375,-296136617.53092533,60943.469256996344
25,141304.177,-3188772877.196716,136001.12398067463,-294869424.74160594,61166.89297949914
26,134281.532,-3177540876.843926,135947.8871837131,-293547827.8037803,61398.60909646288
27,120783.437,-3166799675.1059155,135861.34738109575,-292176634.6093284,61638.30923069992
28,135272.964,-3146450008.464838,136131.60946314683,-290737298.5286186,61903.83777114824
29,140053.821,-3129733167.6106405,136241.72804736363,-289257584.89055073,62170.836905240525
30,140023.068,-3114537486.5046406,136276.16711964257,-287730088.8301104,62441.506270742626
31,138421.969,-3099258238.121411,136292.56290283534,-286149967.3764828,62722.94214212801
