,0,1,2
0,0.0043916018265633214,64.0,6.0
1,0.007011993908524892,89507994.24,-0.8571520000000001
2,0.0025038303117808614,1421.6799999999996,7.68
3,0.0008240218769067659,647827.6344,11.4718
