,0,1,2,3,4
0,98112.97,128293.50675643035,125995.84105687847,128060.60773749813,128651.62216448065
1,127893.159,134869.97430509081,133339.8372672894,131018.1643554058,133921.42000786445
2,138938.871,138424.00197321808,137449.35677819588,132041.02832557276,137375.84922973378
3,139524.685,139009.94386506424,139925.34685154128,133762.46190235042,138710.4022138025
4,139875.239,139360.65348143477,138378.5514874051,132933.17163232982,138277.07143073072
5,135641.745,135127.3851513223,134725.46301807134,129468.4810193065,135060.44484463532
6,122696.745,122182.63648630453,122041.45955886312,125527.95066386889,128309.79813611215
7,137743.895,136391.10079763987,136693.2581612926,132133.08154958894,136208.5831774209
8,141967.037,141453.5175464529,141592.1363972442,135033.50747281275,140285.77943722415
9,142831.306,143072.53558065477,143341.85909707917,135899.906229464,142774.95570753084
10,143252.465,142739.69742766058,144021.06154405914,136325.13437370467,142021.04645784208
11,139320.516,141906.8677420462,140803.61106135277,135187.8911286382,140658.88813725123
12,137734.926,136950.3733857943,136258.07959043985,130814.12454073514,136176.12551306127
13,123426.003,122237.20359862313,122064.12669937997,125097.1601807912,127353.63362516613
14,138324.109,135649.40313314006,136097.67464926487,132905.700232816,136732.96496692637
15,142405.036,140261.4085306015,140751.41916722318,136065.1381467668,141502.90244242147
16,143341.418,142347.7001301383,142604.38683975494,137452.75178576025,144685.8169146969
17,145550.841,143034.3114417589,143920.9243114444,137481.89315854415,143694.0270816245
18,143823.482,143007.3819902902,142301.5148128626,136931.21388985106,143138.04354629078
19,138669.794,138162.22641807835,137263.35601224232,132399.10216975844,138515.90691305764
20,121741.158,122530.5600770859,122343.77338461019,125685.07074930791,128854.37194941267
21,139010.637,136458.96932348068,136693.57478458446,134308.73591465488,139172.2421874883
22,142231.444,140604.77033303652,140725.29862534246,137339.9083884356,143461.99388934314
23,142273.596,141769.29398930023,142117.20466963114,138783.34692433884,146379.7070721535
24,142284.274,141879.0737108842,143054.37940106407,138055.585503959,144405.66324701265
25,141304.177,140801.7594410416,140753.18315614888,137674.94042875996,143833.55631229517
26,134281.532,135994.67502583162,135843.20406256197,132782.39480072382,138814.9764119525
27,120783.437,120283.0192855004,120831.03362309173,124778.97734224911,127787.06945377929
28,135272.964,134773.61678861617,135546.61257896564,134433.69797886483,139092.6836560709
29,140053.821,139715.73289325304,140143.5464734232,137592.3513996984,143558.891341065
30,140023.068,141322.60706662666,141560.77313474662,139379.18123551793,146933.46476702575
31,138421.969,136862.53020588835,137939.17309511002,138327.001538389,143952.63719441945
32,138483.662,137988.90949858612,138784.16045742665,138077.52975198117,143822.42264672526
33,134707.793,134214.37223970337,133888.18178319454,130178.07497500286,136006.38224101052
34,118290.883,117798.64462453821,116988.9406635419,113785.47088697882,117148.36130131703
35,114825.214,114334.34803951743,115388.11393991693,118896.9711919151,121513.0169778122
36,131358.184,129683.68966168148,130477.79274156257,132509.56771623951,136826.6098748346
37,138372.414,137060.08957681514,137689.2000335567,139715.53371714285,145819.3886124397
38,140386.448,140146.46377280034,141157.62677071724,139896.0008376055,144900.41044460403
39,140402.977,139917.8085472559,140433.09535374792,140326.74825367838,145271.1891444759
40,135554.06,135070.3037394362,135017.02431458258,134521.22556413544,139513.8033705743
41,118978.942,118496.77649158874,117681.1972017876,123119.94592873576,125700.98432328852
42,134632.72,134488.39367486275,135281.99853097505,136263.15529917547,139863.80961653485
43,140766.921,140287.9553285963,141548.63444555327,140607.9911801195,145020.89564172694
44,142388.013,142306.02368260367,143184.29213726026,143154.87127997476,148939.25185869396
45,141512.758,143118.48189752433,143707.16688836447,141178.60519110266,145673.32144530566
46,143518.308,144037.8767420837,144326.9795083117,142006.08960510686,146509.735282967
47,139855.639,139383.51543750553,139478.83480021168,136675.6608018025,140952.7731181339
48,123513.048,123042.71222637521,123632.39086926516,126035.44862711671,127675.43541100094
49,138522.284,138978.30861026383,139296.26636584318,137911.56182969036,141106.57905937155
50,145852.346,144360.5807313387,144354.57679811117,141475.09161568625,145487.06047434438
51,146222.933,146347.81548303127,145854.8509669448,143965.7426197573,149273.7880254386
52,147810.57,146630.78991555417,145764.40616429943,141811.86927098717,145750.21627334677
53,149661.403,147407.55833490903,146099.60821592592,143151.26940134296,147082.2930857259
